Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,15-47-51,0.99151516,-0.6765723,-0.4532194,139.0,-0.09120646,-0.3161692,7.696902E-5
0.0,0.0,0.0,0.0,15-47-52,1.2165174,0.18752062,1.4990306,138.0,0.2771453,-0.02722993,0.053833112
0.0,0.0,0.0,0.0,15-47-52,0.68685246,-0.031224504,-0.44772625,139.0,0.2771453,-0.02722993,0.053833112
0.0,0.0,0.0,0.0,15-47-52,-0.70727444,0.15176088,2.0320091,138.0,-0.28851593,0.3093568,0.23037317
0.0,0.0,0.0,0.0,15-47-52,-2.202702,-0.1647657,-0.7025299,137.0,0.09571831,-0.21293297,0.030009365
0.0,0.0,0.0,0.0,15-47-52,-0.65519524,-0.28439417,0.28665352,136.0,0.09571831,-0.21293297,0.030009365
0.0,0.0,0.0,0.0,15-47-52,1.4151936,0.6588205,2.5557618,134.0,0.13664629,0.28614396,0.057498302
0.0,0.0,0.0,0.0,15-47-52,1.010086,-0.05380685,2.2024736,134.0,0.13664629,0.28614396,0.057498302
0.0,0.0,0.0,0.0,15-47-52,-0.76288414,0.16500498,-0.24973106,134.0,0.11465513,-0.06754704,0.0061856215
0.0,0.0,0.0,0.0,15-47-52,-1.4663205,0.4623333,-1.351903,135.0,0.11465513,-0.06754704,0.0061856215
0.0,0.0,0.0,0.0,15-47-52,-1.0229831,0.3015836,-0.19281816,135.0,-0.055776272,-0.12741183,-0.17829569
0.0,0.0,0.0,0.0,15-47-53,0.32983494,0.4161392,2.6297903,135.0,-0.115641065,0.18535118,0.052000515
0.0,0.0,0.0,0.0,15-47-53,0.8250971,-0.35884142,0.5614171,134.0,-0.115641065,0.18535118,0.052000515
0.0,0.0,0.0,0.0,15-47-53,0.476367,-0.6555234,1.1093698,133.0,0.3895445,0.022250157,0.09720454
0.0,0.0,0.0,0.0,15-47-53,-0.8049865,0.34673527,0.1132431,131.0,0.3895445,0.022250157,0.09720454
0.0,0.0,0.0,0.0,15-47-53,-0.15853119,-0.1977301,0.2409606,130.0,0.059066396,-0.075488284,0.23770355
0.0,0.0,0.0,0.0,15-47-53,0.053869247,0.19517866,1.3378468,129.0,0.059066396,-0.075488284,0.23770355
0.0,0.0,0.0,0.0,15-47-53,1.2090712,0.16332799,2.63209,127.0,0.201398,0.20673145,0.10697839
0.0,0.0,0.0,0.0,15-47-53,-1.0027089,0.1693506,-0.45378923,126.0,0.201398,0.20673145,0.10697839
0.0,0.0,0.0,0.0,15-47-53,-1.5628757,0.36798248,-0.43206167,126.0,0.009586308,-0.32777563,0.1259152
0.0,0.0,0.0,0.0,15-47-53,-0.9198952,0.5400659,0.13661528,125.0,0.15313965,-0.1982722,0.13019127
0.0,0.0,0.0,0.0,15-47-54,0.8714857,-0.2836733,0.30020428,124.0,0.15313965,-0.1982722,0.13019127
0.0,0.0,0.0,0.0,15-47-54,0.6457567,-0.19410679,1.010963,121.0,0.21239357,0.25804412,0.004963891
0.0,0.0,0.0,0.0,15-47-54,-0.26001453,-0.7484038,-0.36200428,119.0,0.21239357,0.25804412,0.004963891
0.0,0.0,0.0,0.0,15-47-54,-0.93986034,-0.10218093,0.58793974,116.0,0.5172153,-0.19582874,0.22670798
0.0,0.0,0.0,0.0,15-47-54,-1.2467418,-0.6233784,-0.25431824,113.0,0.5172153,-0.19582874,0.22670798
0.0,0.0,0.0,0.0,15-47-54,-0.1309557,-0.18878311,0.62450457,110.0,0.47262216,-0.17078327,0.122860886
